"date","open","high","low","close","volume","oi"
2012-06-22,1,4,55469,58639,351077,1
2012-06-22,1,3,67100,65772,182400,1
2012-06-22,1,2,2522,2290,8961,1
2012-06-22,1,3,74700,73281,1160300,4
2012-06-22,1,3,53769,47656,289928,2
2012-06-22,1,3,67100,65772,182400,1
2012-06-22,1,2,12670,6453,125804,1
2012-06-22,2,2,40769,77586,3803591,4
2012-06-22,1,1,6900,6900,97500,1
2012-06-22,1,4,67969,66625,183300,1
2012-06-22,1,3,74700,73281,1160300,4
2012-06-22,1,2,33800,22800,256600,2
2012-06-22,1,1,37400,53942,570553,2
2012-06-22,2,4,283570,282123,1669648,4
2012-06-22,1,4,67969,66625,353200,1
2012-06-22,1,2,15870,15869,891600,3
2012-06-22,2,4,73370,82963,933908,2
2012-06-22,2,4,204369,211913,2636133,2
2012-06-22,1,3,83400,81762,2969600,3
2012-06-22,1,1,4040,3870,16091,1
2012-06-22,3,2,23499,28962,482328,2
2012-06-22,1,3,72899,66983,278408,2
2012-06-22,1,2,53800,65765,1827387,4
2012-06-22,1,2,5769,5659,118059,1
2012-06-22,1,3,8670,5278,177088,2
2012-06-22,1,5,35700,31592,229188,2
2012-06-22,2,6,59569,54588,615748,2
2012-06-22,1,5,21870,15089,123954,1
2012-06-22,1,4,124700,124700,2048700,4
2012-06-22,1,2,9800,1475,150454,2
2012-06-22,1,5,114369,104733,339090,1
2012-06-22,1,1,4039,3884,17537,1
2012-06-22,1,2,56400,68216,1362616,4
2012-06-22,3,5,299369,299369,3918600,4
2012-06-22,1,2,5900,8723,92474,1
2012-06-22,2,2,19569,13832,270454,1
2012-06-22,1,3,21969,24506,171414,1
2012-06-22,1,3,6900,6730,220879,2
2012-06-22,3,2,-629,-630,1019300,2
2012-06-22,3,1,59700,93667,1309567,2
2012-06-22,1,3,13670,2391,106500,1
2012-06-22,1,2,4900,7668,114414,2
2012-06-22,1,3,10669,4308,113454,2
2012-06-22,1,5,23869,23869,312519,1
2012-06-22,2,2,24499,34383,809208,2
2012-06-22,1,3,0,16135,218908,2
2012-06-22,2,3,128769,135567,2063351,2
2012-06-22,1,2,4900,7668,102534,2
2012-06-22,1,5,23869,23869,312519,1
2012-06-22,4,2,4900,-338,762968,2
2012-06-22,1,1,27500,28316,997216,4
2012-06-22,1,6,32669,22765,234348,2
2012-06-22,1,3,70700,69303,4146800,4
2012-06-22,1,1,3300,3300,79825,2
2012-06-22,1,1,27500,27500,1072300,6
2012-06-22,1,5,179570,179569,1596500,4
2012-06-22,1,1,27500,27500,1988300,5
2012-06-22,2,3,88669,88669,1760900,2
2012-06-22,1,4,178700,178700,1709400,4
2012-06-22,1,1,683,-380,26817,2
2012-06-22,1,2,7769,-1530,129300,1
2012-06-22,1,1,-15672,-35225,1029127,6
2012-06-22,1,2,51900,55456,256854,1
2012-06-22,2,1,55000,58944,257744,1
2012-06-22,4,1,119900,108257,1324454,1
2012-06-22,1,2,11900,3609,117054,1
2012-06-22,2,1,10295,6965,1105787,4
2012-06-22,1,1,2739,2739,106031,1
2012-06-22,1,2,12800,12538,170200,1
2012-06-22,2,4,24400,24400,408080,1
2012-06-22,1,2,14700,21709,314508,2
2012-06-22,4,3,36970,32875,810108,2
2012-06-22,1,1,0,12745,557245,4
2012-06-22,1,2,13700,10688,250268,2
2012-06-22,1,3,13669,7775,171704,1
2012-06-22,1,1,2459400,4815045,39712115,6
2012-06-22,1,2,51270,49730,509800,2
2012-06-22,1,4,15970,10574,224288,2
2012-06-22,1,3,214028,214027,29547027,4
2012-06-22,1,4,15969,10574,211748,2
2012-06-22,3,2,9200,2626,595454,1
2012-06-22,1,2,38270,51306,1427064,6
2012-06-22,2,2,55869,55869,2043300,4
2012-06-22,2,2,-815143,-815144,57850855,4
2012-06-22,1,3,133300,154864,1383597,6
2012-06-22,2,2,65769,79698,2577578,4
2012-06-22,2,3,74570,74862,1184816,2
2012-06-22,4,4,14669,6269,420534,1
2012-06-22,1,2,38270,71799,929957,4
2012-06-22,3,1,25600,29568,403854,1
2012-06-22,2,3,104150,104155,70776555,6
2012-06-22,2,3,44897,36031,484938,2
2012-06-22,5,2,35370,35369,565400,1
2012-06-22,2,1,18700,21299,294774,1
2012-06-22,1,1,6900,6900,139100,1
2012-06-22,2,2,18699,24873,245108,2
2012-06-22,1,3,5769,8521,121014,2
2012-06-22,2,4,-9230,-12111,468548,2
2012-06-22,2,1,4900,4545,4900,1
2012-06-22,1,2,4900,1415,218228,2
2012-06-22,1,5,101369,99390,1756800,4
2012-06-22,1,2,127770,122119,954577,2
2012-06-22,1,1,24900,46099,1591946,4
2012-06-22,1,1,6899,6900,208440,1
2012-06-22,1,1,24900,42687,1376660,4
2012-06-22,2,4,19569,7748,23600,2
2012-06-22,1,1,-492818,-312390,28779538,4
2012-06-22,0,0,4900,4519,4900,0
2012-06-22,1,4,105800,102541,2036500,4
2012-06-22,1,1,11800,4900,239104,1
2012-06-22,1,4,2889500,2889500,61764200,5
2012-06-22,2,3,153569,175860,2287208,4
2012-06-22,3,3,29169,23523,617348,2
2012-06-22,1,1,27500,27500,1312500,4
2012-06-22,2,5,41969,41969,242800,1
2012-06-22,4,3,40070,40069,861700,2
2012-06-22,1,3,146770,146769,827900,2
2012-06-22,1,2,14700,1500,216704,2
2012-06-22,1,1,37400,36688,709000,4
2012-06-22,1,4,11455,10571,63956,4
2012-06-22,1,1,136400,133807,852000,4
2012-06-22,1,3,2205400,2007338,7922500,4
2012-06-22,4,3,56900,44219,60900,1
2012-06-22,1,1,0,0,124800,1
2012-06-22,1,5,97770,117371,1408712,4
2012-06-22,1,4,3517400,3517400,60394300,8
2012-06-22,1,2,30910,23006,188744,1
2012-06-22,1,2,28370,28369,1462000,4
2012-06-22,1,2,12670,5503,211254,1
2012-06-22,1,2,9800,15522,288468,2
2012-06-22,4,3,84500,80933,1070254,1
2012-06-22,1,3,57270,57269,738400,2
2012-06-22,1,4,19470,12660,114194,2
2012-06-22,2,1,4900,-6565,4900,2
2012-06-22,1,4,70869,70869,320400,2
2012-06-22,2,3,0,150651,2322000,4
2012-06-22,2,3,7769,1238,237274,1
2012-06-22,2,2,4900,-3424,188094,2
2012-06-22,3,3,30270,30269,840599,2
2012-06-22,4,3,84500,79133,863254,1
2012-06-22,2,2,20500,15019,482968,2
2012-06-22,6,3,64570,65571,1948608,2
2012-06-22,1,5,46869,45392,296400,2
2012-06-22,1,3,5769,8521,122814,2
2012-06-22,1,5,46869,45392,296400,2
2012-06-22,1,2,66300,69027,1098087,4
2012-06-22,1,4,17569,13806,355108,2
2012-06-22,1,3,321619,321620,1830520,1
2012-06-22,1,1,37400,51629,1643740,5
2012-06-22,1,2,38270,40058,1632616,4
2012-06-22,1,5,46869,45392,296400,2
2012-06-22,1,3,10670,2328,113054,2
2012-06-22,1,1,10900,13647,78234,1
2012-06-22,2,1,55000,57954,615154,1
2012-06-22,2,4,83100,79329,623208,2
2012-06-22,2,2,5769,-2385,269754,1
2012-06-22,1,1,1503800,1388473,7688400,2
2012-06-22,1,1,24900,28595,1033268,3
2012-06-22,1,2,11900,3609,117854,1
2012-06-22,1,1,327500,327500,1851300,4
2012-06-22,2,3,5769,-2571,198114,2
2012-06-22,1,4,15569,10144,179628,2
2012-06-22,1,2,9800,9800,293760,1
2012-06-22,4,3,1894881,3839811,83790693,4
2012-06-22,1,2,24900,34251,1446551,4
2012-06-22,1,5,76169,88520,2072625,4
2012-06-22,4,3,1655281,1655279,81622679,4
2012-06-22,1,1,1268623,912658,14238623,2
2012-06-22,2,4,35998,22046,408192,2
2012-06-22,1,2,0,-3391,195748,2
2012-06-22,1,3,29100,29100,148400,1
2012-06-22,1,1,4039,3887,22887,1
2012-06-22,1,5,41569,35930,256828,2
2012-06-22,1,1,11800,14530,164994,1
2012-06-22,1,1,37400,42597,943208,2
2012-06-22,1,3,32769,36840,448970,2
2012-06-22,9,5,881070,881069,8473500,2
2012-06-22,1,3,10670,6397,334408,2
2012-06-22,1,1,-456740,-456739,26939860,4
2012-06-22,1,2,-574525,161252,30399062,5
2012-06-22,2,1,18700,24439,517954,1
2012-06-22,1,1,0,0,0,4
2012-06-22,1,1,6900,554,146414,1
2012-06-22,2,2,14700,8229,387454,2
2012-06-22,1,4,73470,72049,928129,2
2012-06-22,1,3,10700,810,194374,2
2012-06-22,2,4,38300,37004,652108,2
2012-06-22,1,6,27769,23812,265928,2
2012-06-22,1,1,0,0,0,4
2012-06-22,1,2,6058,14379,562125,2
2012-06-22,1,3,10670,10467,255159,1
2012-06-22,3,1,-1631800,-1631800,66554600,4
2012-06-22,1,2,11770,5200,90534,1
2012-06-22,2,2,12869,12869,163500,1
2012-06-22,1,6,37570,34880,400258,2
2012-06-22,1,1,11799,3810,114554,1
2012-06-22,1,2,12669,4383,153354,1
2012-06-22,1,2,20800,20800,570900,4
2012-06-22,1,2,20800,20800,570900,4
2012-06-22,3,1,-1631800,-1631800,66554600,4
2012-06-22,1,2,17569,8844,155304,1
2012-06-22,1,1,27500,27500,1156100,2
2012-06-22,1,2,1870,1835,224301,1
2012-06-22,2,5,5384959,5384959,26323159,2
2012-06-22,2,5,5384959,5384959,26323159,2
2012-06-22,1,1,9900,-1215,1106100,2
2012-06-22,2,2,17769,17431,168400,1
2012-06-22,2,3,19769,11310,228754,1
2012-06-22,1,4,6805,6805,29347,2
2012-06-22,2,2,5770,-685,196794,1
2012-06-22,1,2,0,-284,204548,2
2012-06-22,1,1,4900,-6378,4900,2
2012-06-22,1,3,10669,13328,113174,2
2012-06-22,1,3,1869,1869,116959,1
2012-06-22,3,5,49867,41727,302702,1
2012-06-22,2,2,24500,24823,779908,2
2012-06-22,1,2,29980,22544,236234,1
2012-06-22,3,5,99170,70711,777094,1
2012-06-22,1,2,12669,6083,152214,1
2012-06-22,1,2,6870,524,85634,1
2012-06-22,1,2,5900,-3661,6900,1
2012-06-22,1,5,2692479,2692479,13161579,2
2012-06-22,1,2,5770,-3826,5800,2
2012-06-22,1,2,12700,7367,191828,2
2012-06-22,6,1,-3000,-3000,5796000,2
2012-06-22,1,1,4511,4075,57545,4
2012-06-22,1,1,27500,22408,426308,2
2012-06-23,1,1,4300,6337,237040,4
2012-06-22,3,5,5417700,5417700,84422100,6
2012-06-22,1,5,160670,169481,876217,4
2012-06-22,1,1,900,1074,9429,1
2012-06-22,1,5,27769,34932,380208,2
2012-06-22,1,1,4040,4040,69569,4
2012-06-22,2,3,38697,24673,433406,2
2012-06-22,3,5,21570,15954,669448,2
2012-06-22,9,3,4147200,4147200,148786200,4
2012-06-22,1,4,15569,21144,177348,2
2012-06-22,1,2,13700,8348,240388,2
2012-06-22,1,2,15569,4273,236500,2
2012-06-22,1,1,4900,4675,4900,1
2012-06-22,2,1,7950,41875,1850895,4
2012-06-22,1,3,14700,20291,240628,2
2012-06-22,3,1,82500,94316,3486116,4
2012-06-22,3,2,23400,20008,490828,2
2012-06-22,1,2,4900,10715,204068,2
2012-06-22,1,2,9800,3268,215614,2
2012-06-22,1,2,80270,74450,1545308,2
2012-06-22,2,1,3441,-3418,361041,2
2012-06-22,2,2,4900,-284,354008,2
2012-06-22,2,2,97700,109599,3081255,2
2012-06-22,2,3,5769,-158,396448,2
2012-06-22,1,1,16300,21934,364638,7
2012-06-22,1,2,12700,9067,187268,2
2012-06-22,2,4,27298,27298,217338,1
2012-06-22,1,4,16969,5496,18000,1
2012-06-22,1,2,38270,64058,768616,4
2012-06-22,1,1,11800,18224,263108,2
2012-06-22,1,4,20770,20769,278859,2
2012-06-22,1,5,72569,71137,460500,2
2012-06-22,4,3,5769,3568,754748,2
2012-06-22,1,5,158370,170173,1506366,2
2012-06-22,1,1,-5052,-21651,873647,4
2012-06-22,4,3,37370,31638,670335,1
2012-06-22,1,4,96770,94877,1154600,6
2012-06-22,2,2,84770,79843,630184,1
2012-06-22,4,2,3587600,3587600,79742900,4
2012-06-22,1,2,7800,7800,159359,1
2012-06-22,1,2,0,0,188040,1
2012-06-22,1,2,11770,3500,90534,1
2012-06-22,1,2,50439,56153,1249877,2
2012-06-22,3,5,49870,42589,345964,1
2012-06-22,1,3,117769,139882,1858750,4
2012-06-22,2,3,16469,22378,660688,2
2012-06-22,2,5,30169,21288,236594,2
2012-06-22,2,3,21370,17571,415468,2
2012-06-23,1,1,2380,2270,18595,1
2012-06-22,2,2,20500,26019,330848,2
2012-06-22,1,2,119270,117002,1141400,4
2012-06-22,3,3,34500,39639,657088,2
2012-06-22,1,3,50654,47046,435362,2
2012-06-22,1,1,11800,11575,191400,1
2012-06-22,1,3,117770,142498,857566,4
2012-06-22,1,4,97670,97669,598100,2
2012-06-22,1,5,16969,16969,141459,1
2012-06-22,1,3,15969,9320,131214,1
2012-06-22,1,1,4900,-6324,4900,1
2012-06-22,1,3,70700,69303,957600,4
2012-06-22,4,2,19517,35940,2016606,2
2012-06-22,1,2,4900,4900,195220,1
2012-06-22,1,3,5769,1247,155704,2
2012-06-22,1,1,96400,96400,1489600,1
2012-06-22,1,4,17570,17346,417508,2
2012-06-22,1,1,-870018,-870020,36359779,4
2012-06-22,1,5,27770,17718,29800,2
2012-06-22,1,1,15000,15000,314400,1
2012-06-22,1,3,10669,5975,247228,2
2012-06-22,1,2,0,0,184140,1
2012-06-22,1,1,37400,39643,291854,1
2012-06-22,3,2,-630,-630,2721400,2
2012-06-22,1,5,16969,16969,112020,1
2012-06-22,1,3,92300,90493,558500,4
2012-06-22,1,4,17969,8104,20000,2
2012-06-22,1,1,11800,3530,164994,1
2012-06-22,2,2,17769,11086,130314,1
2012-06-22,1,1,0,2954,102674,1
2012-06-22,2,6,75765,61027,376670,1
2012-06-22,1,1,37400,34743,284754,1
2012-06-22,1,5,21869,10304,22900,1
2012-06-22,1,2,53800,39420,935371,2
2012-06-22,1,5,28769,28204,193900,1
2012-06-22,1,3,24800,16864,165354,1
2012-06-22,1,4,401619,401620,2107720,1
2012-06-22,1,4,61500,64549,503017,2
2012-06-22,2,1,1864462,1864463,56706863,4
2012-06-22,2,4,794528,794527,4984727,1
2012-06-22,3,6,105870,86359,596774,1
2012-06-22,1,3,6770,9576,108854,1
2012-06-22,1,2,12670,6083,115054,1
2012-06-22,1,3,5769,568,217988,2
2012-06-22,2,5,118498,89922,950906,2
2012-06-22,1,2,14700,12469,345408,2
2012-06-22,1,3,13569,8220,178568,2
2012-06-22,1,4,114170,110660,580400,4
2012-06-22,2,1,178328,178327,3858127,1
2012-06-22,2,2,5769,-685,258354,1
2012-06-22,1,1,4900,-284,240708,2
2012-06-22,1,1,83394,133948,3406249,2
2012-06-22,1,2,28370,28369,1315500,6
2012-06-22,1,4,18769,12048,122474,1
2012-06-22,2,3,15569,8741,217354,2
2012-06-22,1,1,6900,6900,112000,1
2012-06-22,2,5,46868,42133,479152,1
2012-06-22,1,2,5900,-576,127814,1
2012-06-22,1,2,25800,34469,1574859,4
2012-06-22,1,5,399170,399169,1511000,4
2012-06-22,1,3,24900,21035,245848,2
2012-06-22,1,5,409070,413729,1542685,4
2012-06-22,1,2,56400,67644,1454044,5
2012-06-22,1,2,13699,10177,219128,2
2012-06-23,1,1,1099,1303,13076,2
2012-06-22,1,2,12700,18367,160568,2
2012-06-22,1,1,11800,2275,92900,1
2012-06-22,1,4,922320,922319,17934719,4
2012-06-22,1,2,30319,30319,337419,1
2012-06-22,1,4,71769,67014,237908,2
2012-06-22,1,4,12669,5957,254154,2
2012-06-22,5,1,3012000,3012000,72332900,4
2012-06-22,2,4,440200,440200,2893600,5
2012-06-22,1,5,2692479,2692479,13161579,2
2012-06-22,1,2,38270,37541,1060400,4
2012-06-22,1,2,25769,29153,239073,1
2012-06-22,1,5,2981900,2981900,28932700,6
2012-06-22,1,4,1117479,1117479,11586579,2
2012-06-22,4,2,9800,9298,97431,2
2012-06-23,1,3,2075,3258,601581,2
2012-06-23,1,1,-29025,-8993,1934506,6
2012-06-23,1,1,615000,615000,21263700,2
2012-06-23,2,3,64098,117501,2308156,4
2012-06-23,2,4,-29329,-4975,484654,1
2012-06-23,1,4,44462,43564,1022893,3
2012-06-23,1,4,19536,47984,1035339,3
2012-06-23,4,6,83970,81210,1264020,1
2012-06-23,1,1,15000,15000,1225000,3
2012-06-23,4,2,3587600,3587600,79742900,4
2012-06-23,2,5,315269,315269,2002500,2
2012-06-23,1,2,3565,14383,383181,2
2012-06-23,2,1,28900,22005,267774,1
2012-06-23,1,1,-177243,-846125,15555449,4
2012-06-23,1,1,10833,10628,2418334,6
2012-06-23,1,4,285670,285669,1791300,1
2012-06-23,1,5,21869,12004,22900,1
2012-06-23,2,2,24500,24553,781908,2
2012-06-23,1,3,57269,57269,276800,2
2012-06-23,2,1,4900,-1592,280254,1
2012-06-23,2,1,16900,10047,352214,1
2012-06-23,1,1,147906,112440,1418605,1
2012-06-23,5,3,7984637,5786326,87932539,4
2012-06-23,2,3,21369,15871,347708,2
2012-06-23,1,1,0,-5045,120914,1
2012-06-23,1,1,-373643,517718,27996239,4
2012-06-23,1,5,95870,91857,1066962,3
2012-06-23,1,5,46869,45392,296400,2
2012-06-23,2,2,18700,26243,402958,2
2012-06-23,1,5,94170,94961,677034,4
2012-06-23,3,2,42969,33167,298300,1
2012-06-23,1,4,20469,19058,386208,2
2012-06-23,4,4,61000,58958,1540508,2
2012-06-23,1,5,28770,20158,132154,1
2012-06-23,1,3,837800,837800,21831300,2
2012-06-23,1,2,4900,1415,208628,2
2012-06-23,1,5,55470,53349,563179,1
2012-06-23,1,1,2103,-3505,223557,1
2012-06-23,1,5,21869,10304,22900,1
2012-06-23,3,1,-1514400,-1354258,66714741,4
2012-06-23,1,3,13569,8220,173348,2
2012-06-23,1,3,749979,749979,11219079,2
2012-06-23,1,3,5769,568,209528,2
2012-06-23,1,4,15569,11882,240328,2
2012-06-23,4,2,3587600,3587600,76557200,4
2012-06-23,1,2,9800,5122,252028,2
2012-06-23,2,4,89369,89369,1858000,4
2012-06-23,1,2,0,14259,326820,2
2012-06-23,1,3,554820,554819,17567219,4
2012-06-23,1,3,121300,135995,1440353,3
2012-06-23,1,1,12300,14136,239184,4
2012-06-23,3,3,35169,41391,846750,2
2012-06-23,1,5,28769,28204,129320,1
2012-06-23,1,2,14700,11169,367408,2
2012-06-23,1,1,0,32729,467702,2
2012-06-23,1,1,3300,3728,45528,2
2012-06-23,1,2,14700,10199,255058,2
2012-06-23,1,5,0,21858,132274,1
2012-06-23,3,1,6312,5426,30853,1
2012-06-23,1,1,0,0,106559,1
2012-06-23,1,3,13569,13162,236979,2
2012-06-23,1,5,51000,46212,389299,2
2012-06-23,1,3,6769,-4508,7800,1
2012-06-23,1,5,79770,78201,1432400,2
2012-06-23,1,5,27770,16018,29800,2
2012-06-23,2,2,122700,153509,3418790,6
2012-06-23,1,2,39900,31730,273900,2
2012-06-23,2,4,18699,13177,416088,2
2012-06-23,1,5,79770,78201,1432400,2
2012-06-23,4,2,3587600,3587600,76557200,4
2012-06-23,1,4,48900,44919,424608,2
2012-06-23,1,4,26900,32259,352388,2
2012-06-23,2,2,30869,30869,1703100,2
2012-06-23,1,1,27500,27500,527200,2
2012-06-23,3,3,27269,27269,574320,1
2012-06-23,1,2,0,0,188700,1
2012-06-23,1,3,9670,3047,88434,2
2012-06-23,1,1,4900,4605,4900,1
2012-06-23,1,1,27500,27500,523200,4
2012-06-23,1,1,15000,15000,300400,2
2012-06-23,2,2,30900,60199,1732399,6
2012-06-23,1,3,21970,15206,121594,1
2012-06-23,1,4,95900,95900,1258700,4
2012-06-23,1,1,27500,27500,523200,4
2012-06-23,1,4,15569,15236,190820,2
2012-06-23,1,1,27500,27500,523200,4
2012-06-23,2,5,31769,35062,224054,1
2012-06-23,1,2,66300,65039,940200,2
2012-06-23,2,3,158170,161722,1349608,2
2012-06-23,1,1,40800,35040,133535,1
2012-06-23,1,2,26300,20444,300804,2
2012-06-23,1,4,15570,11844,245268,2
2012-06-23,2,1,0,105000,4300800,5
2012-06-23,2,1,390400,390400,4965800,5
2012-06-23,2,2,14699,17749,217254,2
2012-06-23,2,4,26169,28044,217194,2
2012-06-23,1,2,12670,4743,124654,1
2012-06-23,1,2,14700,20329,219408,2
2012-06-23,1,6,23040,23040,120475,3
2012-06-23,1,3,5769,11568,247628,2
2012-06-23,1,6,27769,19065,126774,2
2012-06-23,1,1,11800,5230,152454,1
2012-06-23,1,1,0,0,238300,1
2012-06-23,1,2,14699,10799,417758,2
2012-06-23,1,2,0,5908,190048,2
2012-06-23,1,3,10669,16257,271128,2
2012-06-23,2,2,17769,11086,176874,1
2012-06-23,1,1,15000,33836,1285136,4
2012-06-23,0,1,0,0,0,0
2012-06-23,2,5,19569,15730,430668,2
2012-06-23,1,1,37400,36688,1482700,6
2012-06-23,1,1,6900,6900,144600,1
2012-06-23,0,0,0,0,0,0
2012-06-23,1,3,97570,98386,1056116,4
2012-06-23,2,1,55000,75400,957200,2
2012-06-23,2,2,15600,10470,427870,2
2012-06-23,2,2,55870,60556,1363986,4
2012-06-23,1,1,38500,38500,347000,1
2012-06-23,1,6,37570,34028,472808,2
2012-06-23,1,4,25770,22428,423708,2
2012-06-23,1,1,24900,19420,366750,2
2012-06-23,1,1,11800,2275,191400,1
2012-06-23,1,3,43800,53867,1445399,4
2012-06-23,1,1,11800,11575,165920,1
2012-06-23,2,6,54668,51856,597206,2
2012-06-23,1,2,14700,9329,451048,2
2012-06-23,1,4,17100,19598,104674,2
2012-06-23,1,2,5770,-3826,5800,2
2012-06-23,1,7,47569,49705,209348,2
2012-06-23,1,3,45470,40814,400660,2
2012-06-23,1,4,86870,86869,1295500,5
2012-06-23,1,1,14899,11487,214500,2
2012-06-23,2,1,40000,40000,452560,2
2012-06-23,2,1,1918800,1918800,30115400,4
2012-06-23,1,6,36569,41793,220088,2
2012-06-23,1,2,7769,-3230,119000,1
2012-06-23,1,4,95900,95900,1347000,4
2012-06-23,1,2,869,-8430,900,1
2012-06-23,1,3,13570,13312,184539,2
2012-06-23,1,6,27769,20765,126774,2
2012-06-23,1,2,460715,460715,20386215,4
2012-06-23,1,5,21869,10304,22900,1
2012-06-23,1,4,214000,265746,4880946,5
2012-06-23,1,1,37400,36688,1724700,6
2012-06-23,1,4,65400,65400,614300,3
2012-06-23,1,4,27900,21785,188354,1
2012-06-23,1,3,24900,20885,344258,2
2012-06-23,1,1,45000,52090,1609290,6
2012-06-23,1,3,13569,13312,181120,2
2012-06-23,1,2,7770,-1530,108700,1
2012-06-23,1,3,54329,52072,362418,2
2012-06-23,0,4,28900,28350,283059,2
2012-06-23,1,3,91200,104237,1103170,5
2012-06-23,1,3,13569,9920,190448,2
2012-06-23,1,4,45869,37408,257995,2
2012-06-23,2,3,21369,26871,330428,2
2012-06-23,2,6,59567,53268,999866,2
2012-06-23,1,3,21970,13506,117354,1
2012-06-23,2,1,45060,26208,769259,2
2012-06-23,1,2,14700,22239,378958,2
2012-06-23,1,1,3300,3300,46919,2
2012-06-23,1,2,71270,64996,950254,1
2012-06-23,1,2,3478,820,277286,2
2012-06-23,1,3,5769,8457,108474,2
2012-06-23,2,3,172500,183993,2011870,5
2012-06-23,2,6,43997,49070,438706,2
2012-06-23,1,1,-674140,-674139,22260660,4
2012-06-23,1,6,22870,22869,201540,1
2012-06-23,1,2,9800,16122,258868,2
2012-06-23,1,2,-1700,-1276,42643,2
2012-06-23,1,1,14900,12562,167599,1
2012-06-23,1,2,47870,53302,846532,4
2012-06-23,3,6,81569,78084,875158,2
2012-06-23,1,1,27500,27500,1044900,4
2012-06-23,2,1,64900,63667,1806500,5
2012-06-23,1,2,12669,12428,136159,1
2012-06-23,2,3,38169,29169,261794,1
2012-06-23,1,6,22869,23812,241988,2
2012-06-23,4,1,40059,40060,314700,1
2012-06-23,1,5,28769,17204,162000,1
2012-06-23,1,3,13570,8220,227268,2
2012-06-23,1,1,0,3540,19556,1
2012-06-23,2,1,44900,9354,746099,2
2012-06-23,2,3,65569,60330,467110,2
2012-06-23,1,1,4039,4040,98697,4
2012-06-23,1,1,15000,30252,1658152,4
2012-06-23,2,4,43768,38584,448926,2
2012-06-23,1,2,870,-5475,97874,1
2012-06-23,2,1,55000,55000,8898000,2
2012-06-23,1,1,4900,4675,4900,1
2012-06-23,1,1,35000,35000,873900,4
2012-06-23,1,3,63100,67809,293528,2
2012-06-23,1,5,24739,15830,200284,2
2012-06-23,1,2,12669,12428,136159,1
2012-06-23,1,1,11800,11575,137800,1
2012-06-23,1,1,35000,35000,909900,1
2012-06-23,1,2,7769,7769,131259,1
2012-06-23,1,3,54600,46887,358078,1
2012-06-23,1,2,38269,43450,315808,2
2012-06-23,1,1,14900,12850,136400,1
2012-06-23,1,3,5769,2268,218648,2
2012-06-23,1,4,15570,21144,271168,2
2012-06-23,1,2,12669,12428,136159,1
2012-06-23,1,1,35000,35000,672100,4
2012-06-23,1,3,10669,17335,306868,2
2012-06-23,1,4,32669,38578,249448,2
2012-06-23,1,2,28370,31413,763043,4
2012-06-23,1,5,21869,21304,22900,1
2012-06-23,1,2,9800,14045,260904,2
2012-06-23,1,1,4900,-4678,4900,2
2012-06-23,1,2,9800,1475,281554,2
2012-06-23,1,1,2364,-5756,2364,1
2012-06-23,1,1,32500,19546,1917956,4
2012-06-23,2,1,20000,20000,469039,2
2012-06-23,1,1,24900,19124,407600,2
2012-06-23,1,1,4039,5032,100190,4
2012-06-23,1,4,21000,9450,22000,1
2012-06-23,1,4,2240995,1692362,21900695,4
2012-06-23,1,1,32500,55456,1917956,4
2012-06-23,1,3,15570,22472,305058,2
2012-06-23,1,3,20000,11971,146904,2
2012-06-23,1,1,37400,44778,350985,2
2012-06-23,1,1,6900,554,187454,1
2012-06-23,1,2,28369,28369,2868500,6
2012-06-23,1,1,44900,54800,327500,1
2012-06-23,1,1,4900,-3238,138354,1
2012-06-23,1,3,5800,598,248768,2
2012-06-23,1,1,24900,26610,356750,2
2012-06-23,3,3,64900,70595,747668,2
2012-06-23,1,1,52400,72365,1561261,5
2012-06-23,2,3,1356381,1356380,30128780,4
2012-06-23,1,5,20870,15778,214088,2
2012-06-23,2,1,-1559187,-1559190,65365409,5
2012-06-23,1,3,-44050,-45481,322488,2
2012-06-23,2,5,46870,41757,497554,1
2012-06-23,1,4,20869,17008,303458,2
2012-06-23,1,1,59900,49388,849133,2
2012-06-23,1,1,96300,90497,611808,2
2012-06-23,2,1,-7408,-7408,362991,1
2012-06-23,3,3,32170,27546,651608,2
2012-06-23,9,5,106569,97269,115600,1
2012-06-23,1,2,4900,10715,198848,2
2012-06-23,1,4,157200,137419,1523080,6
2012-06-23,1,3,15569,10182,339088,2
2012-06-23,1,6,22869,17778,255988,2
2012-06-23,4,1,110000,110000,3643600,4
2012-06-23,1,3,31770,23705,153695,1
2012-06-23,2,1,55000,73770,1821970,5
2012-06-23,1,2,4900,10715,204548,2
2012-06-23,4,6,94669,91298,1016728,2
2012-06-23,1,1,1372,1371,135413,2
2012-06-23,1,2,131900,150355,1640761,5
2012-06-23,2,2,24500,32823,680008,2
2012-06-23,1,3,13569,8220,171068,2
2012-06-23,2,3,39968,33402,434152,1
2012-06-23,1,4,17570,12106,478708,2
2012-06-23,2,1,40000,40000,558919,0
2012-06-23,1,2,14700,21959,343258,2
2012-06-23,1,1,27500,27500,1234600,4
2012-06-23,1,2,38369,34542,995677,2
2012-06-23,2,2,5770,-3902,5800,1
2012-06-23,1,1,11800,1476,167454,1
2012-06-23,1,1,15000,10351,306051,1
2012-06-23,1,6,56060,62156,302998,2
2012-06-23,1,3,13669,7645,154254,1
2012-06-23,2,2,908612,3290003,66672209,4
2012-06-23,1,3,15569,13502,348808,2
2012-06-23,1,1,4900,7761,125814,1
2012-06-23,1,1,15000,15000,449400,1
2012-06-23,3,1,4900,4248,4900,2
